cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
775,Jonathan Washington,Jonathan,99999183-8,999.999.258-71,PF,12/12/1962,Dois Vizinhos,85660000,Vale de Guerra,820,Esperança,APTO,-25.75604804270817,-53.07441647916324,(46) 99999-99225,jonathan.washington@emailexemplo.com,11/01/2023,n,GalaxPay,11/01/2023,,,300.0,400,150.0,14,,s,auto,auto,,,,,,,,,plano_100mb,APTO,jonathan.washington@meuprovedor.com.br,Dois Vizinhos,85660000,Vale de Guerra,820,Esperança,APTO,-25.75481896114215,-53.07179832295074,15/01/2023,7a:fd:29:0c:db:a5,FTTH,FTTH722B43U7
776,William Hill,William,99999182-6,999.999.257-90,PF,04/09/2001,Francisco Beltrão,85601000,Chácara Silva,30,Comunidade Jacutinga,APTO,-26.01595980845089,-53.04545251932792,(46) 99999-99224,william.hill@emailexemplo.com,01/06/2023,n,GalaxPay,09/06/2023,10/07/2023,,349.9,500,200.0,23,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Francisco Beltrão,85601000.0,Chácara Silva,30.0,Comunidade Jacutinga,APTO,-26.036269022432894,-53.05533162276063,plano_150mb,APTO,william.hill@meuprovedor.com.br,Francisco Beltrão,85601000,Chácara Silva,30,Comunidade Jacutinga,APTO,-26.026049090547343,-53.04805929016412,11/06/2023,ec:95:02:c2:53:67,RADIO,
777,Jonathan Bennett,Jonathan,99999181-4,999.999.256-00,PF,25/08/1960,Dois Vizinhos,85660000,Loteamento Vitória Pinto,640,São Francisco de Assis,Casa,-25.74719237336801,-53.0656437615787,(46) 99999-99223,jonathan.bennett@emailexemplo.com,07/06/2023,n,Santander,07/06/2023,,,300.0,400,150.0,13,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_100mb,Casa,jonathan.bennett@meuprovedor.com.br,Dois Vizinhos,85660000,Loteamento Vitória Pinto,640,São Francisco de Assis,Casa,-25.745730408256456,-53.06474866800887,12/06/2023,6e:99:81:95:0b:7b,FTTH,FTTH894C47Q6
778,Heather Evans MD,Heather,99999180-2,999.999.255-29,PF,13/09/1992,Francisco Beltrão,85601000,Fazenda Hadassa Vasconcelos,615,Comunidade Km 23,APTO,-26.04727072252344,-53.05451857128218,(46) 99999-99222,heather.evans.md@emailexemplo.com,20/03/2023,n,GalaxPay,21/03/2023,,,349.9,500,200.0,7,,s,auto,auto,,,,,,,,,plano_150mb,APTO,heather.evans.md@meuprovedor.com.br,Francisco Beltrão,85601000,Fazenda Hadassa Vasconcelos,615,Comunidade Km 23,APTO,-26.05375842009699,-53.05545557030184,26/03/2023,84:21:75:5d:8d:ca,FTTH,FTTH142Z68Z7
779,Brianna Singleton,Brianna,99999179-6,999.999.254-48,PF,04/06/1998,Pato Branco,85501000,Estação Rocha,540,Vila Isabel,Casa,-26.21074332882703,-52.66092970720559,(46) 99999-99221,brianna.singleton@emailexemplo.com,22/02/2023,n,Boleto Próprio,24/02/2023,,,189.9,700,299.9,8,,s,auto,auto,Pato Branco,85501000.0,Estação Rocha,540.0,Vila Isabel,Casa,-26.24723840896508,-52.65888534670663,plano_300mb,Casa,brianna.singleton@meuprovedor.com.br,Pato Branco,85501000,Estação Rocha,540,Vila Isabel,Casa,-26.212079617466795,-52.65923842616368,28/02/2023,04:8a:a9:c9:67:ad,FTTH,FTTH159A32R7
780,Timothy Morgan,Timothy,99999178-4,999.999.253-67,PF,01/07/2000,Dois Vizinhos,85660000,Residencial João Campos,2,Sagrada Família,Casa,-25.75919009282178,-53.06642434938789,(46) 99999-99220,timothy.morgan@emailexemplo.com,05/04/2023,n,Boleto Próprio,14/04/2023,,,300.0,400,150.0,24,,s,auto,auto,,,,,,,,,plano_100mb,Casa,timothy.morgan@meuprovedor.com.br,Dois Vizinhos,85660000,Residencial João Campos,2,Sagrada Família,Casa,-25.753880720241053,-53.066191692551264,21/04/2023,64:92:4f:3b:e4:aa,FTTH,FTTH757A70M9
781,Laura Smith,Laura,99999177-2,999.999.252-86,PF,09/10/2001,Francisco Beltrão,85601000,Via de Rocha,6,Bairro Cristo Rei,APTO,-26.070478214969807,-53.0672524850435,(46) 99999-99219,laura.smith@emailexemplo.com,07/01/2023,n,Boleto Próprio,15/01/2023,,,349.9,500,200.0,14,,s,auto,auto,Francisco Beltrão,85601000.0,Via de Rocha,6.0,Bairro Cristo Rei,APTO,-26.079170299047,-53.07001322163679,plano_150mb,APTO,laura.smith@meuprovedor.com.br,Francisco Beltrão,85601000,Via de Rocha,6,Bairro Cristo Rei,APTO,-26.071761008413382,-53.06689391711698,19/01/2023,7c:b6:6a:e7:51:91,FTTH,FTTH919H61X9
782,Barbara Mathews,Barbara,840.32562-86,00.099.999/9251-55,PJ,19/07/1966,Dois Vizinhos,85660000,Favela Gustavo Monteiro,34,Centro,Loja,-25.74553220298905,-53.05408485968656,(46) 99999-99218,barbara.mathews@emailexemplo.com,21/05/2023,s,Santander,26/05/2023,,,300.0,400,150.0,9,,s,auto,auto,,,,,,,,,plano_100mb,Loja,barbara.mathews@meuprovedor.com.br,Dois Vizinhos,85660000,Favela Gustavo Monteiro,34,Centro,Loja,-25.748746341150785,-53.05487654727485,31/05/2023,de:5b:9c:e1:51:11,FTTH,FTTH066E42S4
783,Patricia Smith,Patricia,99999176-0,999.999.251-03,PF,20/09/1973,Dois Vizinhos,85660000,Rua João Miguel Costa,7,Santo Antônio,APTO,-25.765654143221973,-53.05872673448192,(46) 99999-99217,patricia.smith@emailexemplo.com,05/02/2023,n,Santander,12/02/2023,,,300.0,400,150.0,19,,s,auto,auto,,,,,,,,,plano_100mb,APTO,patricia.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Rua João Miguel Costa,7,Santo Antônio,APTO,-25.761658440696905,-53.05410955849224,19/02/2023,78:80:b6:cd:f2:ec,FTTH,FTTH319B00E0
784,George Padilla,George,99999175-9,999.999.250-14,PF,13/12/1960,Francisco Beltrão,85601000,Favela de Andrade,801,Bairro Pinheirinho,Casa,-26.04083790791743,-53.05954334831857,(46) 99999-99216,george.padilla@emailexemplo.com,11/01/2023,n,EFÍ,18/01/2023,,,349.9,500,200.0,22,,s,auto,auto,,,,,,,,,plano_150mb,Casa,george.padilla@meuprovedor.com.br,Francisco Beltrão,85601000,Favela de Andrade,801,Bairro Pinheirinho,Casa,-26.039972587109816,-53.06609824519011,21/01/2023,14:92:67:ea:ec:99,FTTH,FTTH123C34E8
785,Steven Cole,Steven,99999174-7,999.999.249-80,PF,08/06/1986,Francisco Beltrão,85601000,Passarela Ana Vitória Costa,62,Comunidade Km 23,APTO,-26.04098748169929,-53.0560748283254,(46) 99999-99215,steven.cole@emailexemplo.com,24/02/2023,n,GalaxPay,01/03/2023,,,349.9,500,200.0,7,Cliente exige segurança online forte.,s,auto,auto,Francisco Beltrão,85601000.0,Passarela Ana Vitória Costa,62.0,Comunidade Km 23,APTO,-26.053768690760503,-53.03478850623043,plano_150mb,APTO,steven.cole@meuprovedor.com.br,Francisco Beltrão,85601000,Passarela Ana Vitória Costa,62,Comunidade Km 23,APTO,-26.047347105775028,-53.05438322546869,04/03/2023,42:0d:0b:9b:73:07,FTTH,FTTH932N17M8
786,Patricia Johnson,Patricia,135.26185-82,00.099.999/9248-50,PJ,22/06/1985,Francisco Beltrão,85601000,Área Isaque Camargo,28,Bairro Água Branca,Loja,-26.109080171959835,-53.050615891808455,(46) 99999-99214,patricia.johnson@emailexemplo.com,19/05/2023,n,GalaxPay,23/05/2023,,,349.9,500,200.0,12,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,,,,,,,,,plano_150mb,Loja,patricia.johnson@meuprovedor.com.br,Francisco Beltrão,85601000,Área Isaque Camargo,28,Bairro Água Branca,Loja,-26.11161763992105,-53.05254058903129,25/05/2023,e2:d9:e2:82:c7:67,RADIO,
787,Jeremy Chandler,Jeremy,99999173-5,999.999.248-08,PF,17/08/1959,Pato Branco,85501000,Viela Yan Castro,6,Veneza,Casa,-26.25602347442191,-52.67255749324031,(46) 99999-99213,jeremy.chandler@emailexemplo.com,17/02/2023,n,Santander,23/02/2023,,,189.9,700,299.9,14,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,Pato Branco,85501000.0,Viela Yan Castro,6.0,Veneza,Casa,-26.226011416554964,-52.64961225622088,plano_300mb,Casa,jeremy.chandler@meuprovedor.com.br,Pato Branco,85501000,Viela Yan Castro,6,Veneza,Casa,-26.25868623443908,-52.67176331541818,02/03/2023,de:45:a7:41:eb:d4,FTTH,FTTH721J46Q2
788,Samantha Evans,Samantha,99999172-3,999.999.247-19,PF,11/06/1992,Francisco Beltrão,85601000,Praia João Dias,1,Bairro Jardim Seminário,APTO,-26.082072886942417,-53.02736425605536,(46) 99999-99212,samantha.evans@emailexemplo.com,14/04/2023,n,Boleto Próprio,15/04/2023,,,349.9,500,200.0,19,,s,auto,auto,,,,,,,,,plano_150mb,APTO,samantha.evans@meuprovedor.com.br,Francisco Beltrão,85601000,Praia João Dias,1,Bairro Jardim Seminário,APTO,-26.0815118056753,-53.02222372882557,19/04/2023,54:3a:fd:26:15:6f,FTTH,FTTH740N56J5
789,Holly Bauer,Holly,99999171-1,999.999.246-38,PF,28/02/1985,Francisco Beltrão,85601000,Fazenda de Gonçalves,9,Comunidade Linha Volpato,Casa,-26.04431368480396,-53.03825900168755,(46) 99999-99211,holly.bauer@emailexemplo.com,13/01/2023,n,EFÍ,15/01/2023,,,349.9,500,200.0,25,Cliente exige segurança online forte.,s,auto,auto,Francisco Beltrão,85601000.0,Fazenda de Gonçalves,9.0,Comunidade Linha Volpato,Casa,-26.04431368480396,-53.03825900168755,plano_150mb,Casa,holly.bauer@meuprovedor.com.br,Dois Vizinhos,85660000,Favela Castro,912,Santa Luzia,Casa,-25.753850951211493,-53.0779092352264,18/01/2023,06:24:5a:74:ab:65,FTTH,FTTH011Z04E6
790,John Chen,John,99999169-3,999.999.245-57,PF,11/11/1997,Francisco Beltrão,85601000,Passarela Maria Martins,399,Bairro Nossa Senhora Aparecida,APTO,-26.079627473055663,-53.054871468164045,(46) 99999-99210,john.chen@emailexemplo.com,03/03/2023,n,GalaxPay,06/03/2023,,,349.9,500,200.0,16,Cliente exige segurança online forte.,s,auto,auto,Francisco Beltrão,85601000.0,Passarela Maria Martins,399.0,Bairro Nossa Senhora Aparecida,APTO,-26.03781872329545,-53.04291536762293,plano_150mb,APTO,john.chen@meuprovedor.com.br,Francisco Beltrão,85601000,Passarela Maria Martins,399,Bairro Nossa Senhora Aparecida,APTO,-26.083028752566,-53.05724046175438,10/03/2023,2c:1e:31:ff:d8:45,FTTH,FTTH849O43N7
791,Christopher Brown,Christopher,99999168-1,999.999.244-76,PF,11/10/1970,Pato Branco,85501000,Núcleo de Barros,87,Bancários,APTO,-26.25097925340559,-52.66036246942405,(46) 99999-99209,christopher.brown@emailexemplo.com,22/05/2023,n,GalaxPay,24/05/2023,,,189.9,700,299.9,5,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_300mb,APTO,christopher.brown@meuprovedor.com.br,Dois Vizinhos,85660000,Morro de Gonçalves,3,Centro Sul,APTO,-25.759745645920685,-53.05695341408265,30/05/2023,70:4e:86:ca:f5:22,FTTH,FTTH339K00R1
792,Jessica Brown,Jessica,99999166-8,999.999.243-95,PF,22/03/1958,Pato Branco,85501000,Viela Montenegro,32,Veneza,APTO,-26.254354978617148,-52.669270546570864,(46) 99999-99208,jessica.brown@emailexemplo.com,18/05/2023,n,GalaxPay,28/05/2023,,,189.9,700,299.9,21,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Pato Branco,85501000.0,Viela Montenegro,32.0,Veneza,APTO,-26.21319898732549,-52.65405493131087,plano_300mb,APTO,jessica.brown@meuprovedor.com.br,Pato Branco,85501000,Viela Montenegro,32,Veneza,APTO,-26.254568307225863,-52.66536390472119,02/06/2023,8c:eb:8e:04:02:b4,FTTH,FTTH387A59H1
793,Thomas Burgess,Thomas,99999165-6,999.999.242-04,PF,05/12/1989,Francisco Beltrão,85601000,Vale Mateus Albuquerque,535,Bairro Marrecas,Casa,-26.08354498287019,-53.0715040854636,(46) 99999-99207,thomas.burgess@emailexemplo.com,18/04/2023,n,Santander,20/04/2023,,,349.9,500,200.0,22,,s,auto,auto,,,,,,,,,plano_150mb,Casa,thomas.burgess@meuprovedor.com.br,Francisco Beltrão,85601000,Vale Mateus Albuquerque,535,Bairro Marrecas,Casa,-26.078533141170468,-53.07260660065924,25/04/2023,f8:a4:a6:68:7e:4e,FTTH,FTTH742O64M2
794,Charles Bradley,Charles,99999164-4,999.999.241-23,PF,01/07/1953,Francisco Beltrão,85601000,Favela de Aragão,70,Comunidade São João,Casa,-26.090534761214624,-53.11116239953075,(46) 99999-99206,charles.bradley@emailexemplo.com,24/05/2023,n,EFÍ,31/05/2023,,,349.9,500,200.0,25,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_150mb,Casa,charles.bradley@meuprovedor.com.br,Francisco Beltrão,85601000,Favela de Aragão,70,Comunidade São João,Casa,-26.093238538902675,-53.10827184336126,03/06/2023,c4:51:b9:51:cc:c3,RADIO,
795,Keith Acevedo,Keith,99999163-2,999.999.240-42,PF,06/11/1988,Dois Vizinhos,85660000,Pátio Ana Júlia da Rocha,1,Santa Luzia,APTO,-25.75791554754208,-53.07636248812713,(46) 99999-99205,keith.acevedo@emailexemplo.com,07/05/2023,n,Santander,12/05/2023,,,300.0,400,150.0,18,Cliente quer faturas detalhadas todo mês.,s,auto,auto,,,,,,,,,plano_100mb,APTO,keith.acevedo@meuprovedor.com.br,Dois Vizinhos,85660000,Pátio Ana Júlia da Rocha,1,Santa Luzia,APTO,-25.75484471256085,-53.07948993385271,19/05/2023,c6:d5:72:8f:4a:19,FTTH,FTTH994J46R0
796,Sean Shaw,Sean,99999162-0,999.999.239-09,PF,27/03/1954,Pato Branco,85501000,Praia Carvalho,33,Bancários,Casa,-26.222384859289967,-52.66349457526101,(46) 99999-99204,sean.shaw@emailexemplo.com,03/06/2023,n,EFÍ,07/06/2023,,,189.9,700,299.9,20,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_300mb,Casa,sean.shaw@meuprovedor.com.br,Pato Branco,85501000,Praia Carvalho,33,Bancários,Casa,-26.2299108693903,-52.663719340497394,11/06/2023,fc:1d:c6:9c:56:e4,FTTH,FTTH843E31Q6
797,Amanda Hamilton,Amanda,99999161-9,999.999.238-28,PF,06/01/1985,Dois Vizinhos,85660000,Passarela Cunha,22,Santa Luzia,APTO,-25.752484111107243,-53.07936739861844,(46) 99999-99203,amanda.hamilton@emailexemplo.com,22/05/2023,n,Santander,30/05/2023,,,300.0,400,150.0,17,,s,auto,auto,,,,,,,,,plano_100mb,APTO,amanda.hamilton@meuprovedor.com.br,Dois Vizinhos,85660000,Passarela Cunha,22,Santa Luzia,APTO,-25.762347345804315,-53.07923018260117,06/06/2023,22:58:b6:af:c3:dc,FTTH,FTTH360W12N0
798,Jessica Carey,Jessica,99999160-7,999.999.237-47,PF,22/12/1962,Pato Branco,85501000,Praça de Moraes,97,São Luiz,APTO,-26.210345784673688,-52.6684417299692,(46) 99999-99202,jessica.carey@emailexemplo.com,03/06/2023,n,Santander,10/06/2023,,,189.9,700,299.9,10,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_300mb,APTO,jessica.carey@meuprovedor.com.br,Pato Branco,85501000,Praça de Moraes,97,São Luiz,APTO,-26.20404706108408,-52.66897162713632,12/06/2023,14:81:86:71:b9:c4,FTTH,FTTH219D32T1
799,Edward Bernard,Edward,99999159-0,999.999.236-66,PF,22/12/1959,Francisco Beltrão,85601000,Trecho de Nascimento,11,Bairro São Cristovão,Casa,-53.04873235294933,-26.074933149505224,(46) 99999-99201,edward.bernard@emailexemplo.com,10/01/2023,n,Boleto Próprio,13/01/2023,,,349.9,500,200.0,24,,s,auto,auto,,,,,,,,,plano_150mb,Casa,edward.bernard@meuprovedor.com.br,Francisco Beltrão,85601000,Trecho de Nascimento,11,Bairro São Cristovão,Casa,-26.074933149505224,-53.04873235294933,19/01/2023,be:2e:4f:cc:e5:00,FTTH,FTTH479K48U2
800,Nicole Davis,Nicole,99999158-9,999.999.235-85,PF,27/01/1992,Francisco Beltrão,85601000,Morro Gonçalves,60,Comunidade São João,Casa,-26.08972465419125,-53.10850667358939,(46) 99999-99200,nicole.davis@emailexemplo.com,01/02/2023,n,Santander,04/02/2023,15/06/2023,,349.9,500,200.0,8,,s,auto,auto,Francisco Beltrão,85601000.0,Morro Gonçalves,60.0,Comunidade São João,Casa,-26.03805113504131,-53.05026622874695,plano_150mb,Casa,nicole.davis@meuprovedor.com.br,Francisco Beltrão,85601000,Morro Gonçalves,60,Comunidade São João,Casa,-26.086358511603557,-53.11048077218966,06/02/2023,1e:65:8e:41:ce:2e,RADIO,
801,Brittany Glenn,Brittany,99999157-7,999.999.234-02,PF,04/12/1990,Francisco Beltrão,85601000,Passarela de Barros,41,Comunidade Nova Concórdia,APTO,-26.09964523959779,-53.00654487056333,(46) 99999-99199,brittany.glenn@emailexemplo.com,24/03/2023,n,EFÍ,28/03/2023,,,349.9,500,200.0,19,,s,auto,auto,,,,,,,,,plano_150mb,APTO,brittany.glenn@meuprovedor.com.br,Francisco Beltrão,85601000,Passarela de Barros,41,Comunidade Nova Concórdia,APTO,-26.098670667626408,-53.0059121683845,01/04/2023,5e:28:ff:f5:f1:f5,FTTH,FTTH098I31B7
802,Brandy Becker,Brandy,99999156-5,999.999.233-13,PF,04/02/1962,Francisco Beltrão,85601000,Recanto de Novais,3,Bairro Novo Mundo,APTO,-26.08061020167748,-53.04981132555599,(46) 99999-99198,brandy.becker@emailexemplo.com,07/02/2023,n,EFÍ,15/02/2023,,,349.9,500,200.0,25,,s,auto,auto,,,,,,,,,plano_150mb,APTO,brandy.becker@meuprovedor.com.br,Pato Branco,85660000,Vereda Moura,14,Pagnoncelli,Casa,-26.220188786330414,-52.69455774098615,19/02/2023,54:2b:f9:3c:7e:65,FTTH,FTTH050M22N5
803,Andrea White,Andrea,99999155-3,999.999.232-32,PF,31/07/1982,Pato Branco,85501000,Residencial de Ramos,2,Jardim Floresta,APTO,-26.247352309369063,-52.70419331912952,(46) 99999-99197,andrea.white@emailexemplo.com,24/01/2023,n,Boleto Próprio,26/01/2023,,,189.9,700,299.9,12,,s,auto,auto,,,,,,,,,plano_300mb,APTO,andrea.white@meuprovedor.com.br,Pato Branco,85660000,Estação Gabrielly da Mota,399,São Luiz,Casa,-26.21129268303519,-52.66850846726349,28/01/2023,4c:1a:77:f0:65:b7,FTTH,FTTH914T52O3
804,Laura Jones,Laura,99999154-1,999.999.231-51,PF,10/11/1986,Dois Vizinhos,85660000,Morro Pereira,891,Das Torres,APTO,-25.73444139293392,-53.04958438524519,(46) 99999-99196,laura.jones@emailexemplo.com,25/06/2023,n,Santander,30/06/2023,,,300.0,400,150.0,10,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Dois Vizinhos,85660000.0,Morro Pereira,891.0,Das Torres,APTO,-25.770295342251984,-53.04471882835415,plano_100mb,APTO,laura.jones@meuprovedor.com.br,Dois Vizinhos,85660000,Morro Pereira,891,Das Torres,APTO,-25.735719310370165,-53.05092651586543,04/07/2023,00:62:3c:09:d4:5f,FTTH,FTTH937T87T0
805,Stacy Hunt,Stacy,99999152-8,999.999.230-70,PF,10/08/1990,Francisco Beltrão,85601000,Rodovia Siqueira,236,Comunidade Nova Concórdia,Casa,-26.09788159179222,-53.0054784338366,(46) 99999-99195,stacy.hunt@emailexemplo.com,04/03/2023,n,Santander,05/03/2023,,,349.9,500,200.0,18,,s,auto,auto,Francisco Beltrão,85601000.0,Rodovia Siqueira,236.0,Comunidade Nova Concórdia,Casa,-26.0907677145149,-53.050726304533946,plano_150mb,Casa,stacy.hunt@meuprovedor.com.br,Francisco Beltrão,85601000,Rodovia Siqueira,236,Comunidade Nova Concórdia,Casa,-26.09718970161449,-53.00603755255008,10/03/2023,1e:ed:29:2c:6c:c3,FTTH,FTTH006Z74D4
806,Elizabeth Flores,Elizabeth,99999151-6,999.999.229-37,PF,08/07/2003,Pato Branco,85501000,Parque de Martins,456,Jardim das Américas,Casa,-26.227962712211827,-52.68053791283396,(46) 99999-99194,elizabeth.flores@emailexemplo.com,17/02/2023,n,GalaxPay,22/02/2023,10/12/2023,,189.9,700,299.9,23,,s,auto,auto,,,,,,,,,plano_300mb,Casa,elizabeth.flores@meuprovedor.com.br,Pato Branco,85501000,Parque de Martins,456,Jardim das Américas,Casa,-26.22672421386113,-52.677549619711606,27/02/2023,34:d7:cb:24:a1:75,FTTH,FTTH196V82N8
807,Craig Jackson,Craig,99999150-4,999.999.228-56,PF,22/12/1953,Dois Vizinhos,85660000,Distrito Moura,61,Centro Sul,Casa,-25.753236464392025,-53.0549622087006,(46) 99999-99193,craig.jackson@emailexemplo.com,08/06/2023,n,Boleto Próprio,10/06/2023,,,300.0,400,150.0,19,,s,auto,auto,Dois Vizinhos,85660000.0,Distrito Moura,61.0,Centro Sul,Casa,-25.76895988596492,-53.06365981388473,plano_100mb,Casa,craig.jackson@meuprovedor.com.br,Dois Vizinhos,85660000,Distrito Moura,61,Centro Sul,Casa,-25.75585071166404,-53.05652639341805,12/06/2023,d8:6a:42:6e:b0:0c,FTTH,FTTH869D52L7
808,Catherine Thomas,Catherine,99999149-8,999.999.227-75,PF,24/09/1978,Dois Vizinhos,85660000,Morro Campos,881,Centro Norte,Casa,-25.74369943621652,-53.05530135751512,(46) 99999-99192,catherine.thomas@emailexemplo.com,22/03/2023,n,GalaxPay,30/03/2023,,,300.0,400,150.0,11,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_100mb,Casa,catherine.thomas@meuprovedor.com.br,Dois Vizinhos,85660000,Morro Campos,881,Centro Norte,Casa,-25.741695370624385,-53.05599736809173,05/04/2023,64:83:e0:43:33:da,FTTH,FTTH930K84E2
809,Dale Long,Dale,99999148-6,999.999.226-94,PF,07/02/1986,Francisco Beltrão,85601000,Passarela Léo da Rocha,988,Bairro Sadia,Casa,-26.037949663975,-53.0580962881453,(46) 99999-99191,dale.long@emailexemplo.com,19/05/2023,n,Boleto Próprio,25/05/2023,,,349.9,500,200.0,24,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_150mb,Casa,dale.long@meuprovedor.com.br,Francisco Beltrão,85601000,Passarela Léo da Rocha,988,Bairro Sadia,Casa,-26.037930192641955,-53.05810090629257,28/05/2023,8c:71:5a:b3:12:88,FTTH,FTTH501W33S9
810,Gloria Moore,Gloria,99999147-4,999.999.225-03,PF,04/11/1991,Pato Branco,85501000,Alameda Danilo Martins,287,Alvorada,Casa,-26.26728823608332,-52.68414919744593,(46) 99999-99190,gloria.moore@emailexemplo.com,08/06/2023,n,Santander,09/06/2023,,,189.9,700,299.9,5,Cliente quer ajuda 24/7 para resolver problemas de conexão.,s,auto,auto,,,,,,,,,plano_300mb,Casa,gloria.moore@meuprovedor.com.br,Pato Branco,85501000,Alameda Danilo Martins,287,Alvorada,Casa,-26.26167825274248,-52.68325350034629,12/06/2023,6e:ba:67:ba:4e:02,FTTH,FTTH796O43M7
811,Richard Garcia,Richard,99999146-2,999.999.224-22,PF,28/10/1970,Dois Vizinhos,85660000,Chácara Liz Correia,50,Centro Sul,Casa,-25.759898303412527,-53.05584482792248,(46) 99999-99189,richard.garcia@emailexemplo.com,02/05/2023,n,Santander,08/05/2023,,,300.0,400,150.0,8,Cliente quer ajuda 24/7 para resolver problemas de conexão.,s,auto,auto,,,,,,,,,plano_100mb,Casa,richard.garcia@meuprovedor.com.br,Dois Vizinhos,85660000,Chácara Liz Correia,50,Centro Sul,Casa,-25.756102620619423,-53.0610182922381,15/05/2023,96:12:65:43:d9:54,FTTH,FTTH260G34B6
812,Cindy Gaines,Cindy,99999145-0,999.999.223-41,PF,08/09/1976,Dois Vizinhos,85660000,Núcleo de Caldeira,345,Vitória,Casa,-25.76147241098477,-53.08913751016863,(46) 99999-99188,cindy.gaines@emailexemplo.com,19/03/2023,n,GalaxPay,29/03/2023,,,300.0,400,150.0,23,,s,auto,auto,,,,,,,,,plano_100mb,Casa,cindy.gaines@meuprovedor.com.br,Dois Vizinhos,85660000,Trevo Clara Pastor,18,São Judas Tadeu,Casa,-25.752365696168507,-53.05266369132929,01/04/2023,72:38:4b:d6:8a:b4,FTTH,FTTH644N57W1
813,Karla Davidson,Karla,99999144-9,999.999.222-60,PF,22/07/1965,Pato Branco,85501000,Área Sampaio,90,Vila Esperança,Casa,-26.2241313347083,-52.70154828034732,(46) 99999-99187,karla.davidson@emailexemplo.com,03/02/2023,n,EFÍ,09/02/2023,,,189.9,700,299.9,20,,s,auto,auto,Pato Branco,85501000.0,Área Sampaio,90.0,Vila Esperança,Casa,-26.25986497054917,-52.67076602273097,plano_300mb,Casa,karla.davidson@meuprovedor.com.br,Pato Branco,85501000,Área Sampaio,90,Vila Esperança,Casa,-26.224969028099043,-52.70180030047505,14/02/2023,c8:48:17:f4:0a:aa,FTTH,FTTH853I44L9
814,Wendy Morse,Wendy,99999143-7,999.999.221-80,PF,11/06/1993,Pato Branco,85501000,Viela de Gonçalves,32,Brasília,Casa,-26.219392885591045,-52.66496117024527,(46) 99999-99186,wendy.morse@emailexemplo.com,04/03/2023,n,Santander,06/03/2023,,,189.9,700,299.9,5,,s,auto,auto,Pato Branco,85501000.0,Viela de Gonçalves,32.0,Brasília,Casa,-26.19124579445886,-52.664809468138095,plano_300mb,Casa,wendy.morse@meuprovedor.com.br,Pato Branco,85501000,Viela de Gonçalves,32,Brasília,Casa,-26.21928684981536,-52.67107754065248,09/03/2023,7a:77:47:cd:31:9f,FTTH,FTTH697N41D2
