cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
868,Janice Davis,Janice,99999088-3,999.999.170-03,PF,19/02/2001,Pato Branco,85501000,Ladeira de Barbosa,611,Novo Horizonte,APTO,-26.214427863989147,-52.706224353054644,(46) 99999-99132,janice.davis@emailexemplo.com,04/01/2023,n,GalaxPay,07/01/2023,,,189.90,700,299.90,23,,s,auto,auto,,,,,,,,,plano_300mb,APTO,janice.davis@meuprovedor.com.br,Pato Branco,85660000,Condomínio Moraes,42,Jardim da Colina,Casa,-26.24257466782895,-52.69304773416548,12/01/2023,5c:57:c5:9c:b8:ac,RADIO,
869,Nichole Crane,Nichole,99999087-1,999.999.169-61,PF,13/11/1985,Pato Branco,85501000,Aeroporto Sales,33,Santa Terezinha,APTO,-26.205702547319312,-52.65928649299386,(46) 99999-99131,nichole.crane@emailexemplo.com,05/06/2023,n,EFÍ,05/06/2023,,,189.90,700,299.90,7,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_300mb,APTO,nichole.crane@meuprovedor.com.br,Pato Branco,85501000,Aeroporto Sales,33,Santa Terezinha,APTO,-26.205702547319312,-52.65928649299386,10/06/2023,08:5c:6d:0e:be:25,FTTH,FTTH952D14X7
870,Daniel White,Daniel,99999085-8,999.999.168-80,PF,07/02/1983,Pato Branco,85501000,Feira Ayla Teixeira,85,Pinheirinho,APTO,-26.209808459735882,-52.651250196249535,(46) 99999-99130,daniel.white@emailexemplo.com,05/05/2023,n,Boleto Próprio,12/05/2023,,,189.90,700,299.90,22,,s,auto,auto,Pato Branco,85501000,Feira Ayla Teixeira,85,Pinheirinho,APTO,-26.209808459735882,-52.651250196249535,plano_300mb,APTO,daniel.white@meuprovedor.com.br,Pato Branco,85501000,Feira Ayla Teixeira,85,Pinheirinho,APTO,-26.209808459735882,-52.651250196249535,18/05/2023,a6:0a:e0:e6:ac:3a,FTTH,FTTH910P89N2
871,Theresa Sparks,Theresa,99999084-6,999.999.167-08,PF,07/12/1994,Francisco Beltrão,85601000,Vereda Maria Fernanda Pastor,961,Comunidade Rio Erval – Km 15,APTO,-26.07208028307301,-53.0447090911152,(46) 99999-99129,theresa.sparks@emailexemplo.com,19/06/2023,n,GalaxPay,25/06/2023,,,349.90,500,200,8,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_150mb,APTO,theresa.sparks@meuprovedor.com.br,Francisco Beltrão,85601000,Vereda Maria Fernanda Pastor,961,Comunidade Rio Erval – Km 15,APTO,-26.07208028307301,-53.0447090911152,02/07/2023,4e:f8:01:dd:98:a4,RADIO,
872,Karina Diaz,Karina,99999083-4,999.999.166-19,PF,13/10/1982,Dois Vizinhos,85660000,Ladeira Pacheco,40,São Francisco Xavier,Casa,-25.77196539307151,-53.07761556646277,(46) 99999-99128,karina.diaz@emailexemplo.com,03/02/2023,n,Boleto Próprio,09/02/2023,,,300,400,150,16,,s,auto,auto,,,,,,,,,plano_100mb,Casa,karina.diaz@meuprovedor.com.br,Dois Vizinhos,85660000,Ladeira Pacheco,40,São Francisco Xavier,Casa,-25.77196539307151,-53.07761556646277,16/02/2023,94:b8:ef:37:e7:0b,RADIO,
873,Dana Gonzalez,Dana,99999082-2,999.999.165-38,PF,23/05/1977,Francisco Beltrão,85601000,Praça Lorenzo Barbosa,82,Bairro São Miguel,Casa,-26.03530682712171,-53.074776094256464,(46) 99999-99127,dana.gonzalez@emailexemplo.com,12/02/2023,n,Santander,22/02/2023,,,349.90,500,200,8,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,Francisco Beltrão,85601000,Praça Lorenzo Barbosa,82,Bairro São Miguel,Casa,-26.03530682712171,-53.074776094256464,plano_150mb,Casa,dana.gonzalez@meuprovedor.com.br,Dois Vizinhos,85660000,Estação Ana Cecília Albuquerque,43,São Francisco Xavier,APTO,-25.77483484024983,-53.086861591475,25/02/2023,f0:fa:e0:28:7b:7a,FTTH,FTTH361F12D7
874,Kelly Raymond MD,Kelly,99999081-0,999.999.164-57,PF,19/01/1962,Francisco Beltrão,85601000,Trecho Davi Miguel Pinto,88,Bairro Sadia,Casa,-26.06485997610249,-53.04471838443004,(46) 99999-99126,kelly.raymond.md@emailexemplo.com,16/06/2023,n,GalaxPay,24/06/2023,,,349.90,500,200,21,,s,auto,auto,Francisco Beltrão,85601000,Trecho Davi Miguel Pinto,88,Bairro Sadia,Casa,-26.06485997610249,-53.04471838443004,plano_150mb,Casa,kelly.raymond.md@meuprovedor.com.br,Francisco Beltrão,85601000,Trecho Davi Miguel Pinto,88,Bairro Sadia,Casa,-26.06485997610249,-53.04471838443004,27/06/2023,72:46:1d:89:b3:3e,FTTH,FTTH936B35P7
875,Taylor Tran,Taylor,99999080-9,999.999.163-76,PF,19/04/1972,Dois Vizinhos,85660000,Praia de Moreira,966,São Francisco Xavier,Casa,-25.730328244667078,-53.05717697718086,(46) 99999-99125,taylor.tran@emailexemplo.com,11/03/2023,n,GalaxPay,16/03/2023,,,300,400,150,17,,s,auto,auto,,,,,,,,,plano_100mb,Casa,taylor.tran@meuprovedor.com.br,Dois Vizinhos,85660000,Praia de Moreira,966,São Francisco Xavier,Casa,-25.730328244667078,-53.05717697718086,23/03/2023,8a:a9:4d:b7:1f:2e,FTTH,FTTH782B97S4
876,Mackenzie Lewis,Mackenzie,99999079-2,999.999.162-95,PF,30/03/2006,Pato Branco,85501000,Feira Martins,44,São Francisco,Casa,-26.21542397126818,-52.66333308179795,(46) 99999-99124,mackenzie.lewis@emailexemplo.com,21/04/2023,n,Santander,23/04/2023,,,189.90,700,299.90,12,,s,auto,auto,,,,,,,,,plano_300mb,Casa,mackenzie.lewis@meuprovedor.com.br,Pato Branco,85501000,Feira Martins,44,São Francisco,Casa,-26.21542397126818,-52.66333308179795,25/04/2023,be:9a:10:c1:ce:bd,FTTH,FTTH945A65S1
877,Michael Morgan,Michael,99999078-0,999.999.161-04,PF,18/02/1999,Pato Branco,85501000,Condomínio de Pereira,13,Bortot,APTO,-26.225442187042766,-52.68818296099278,(46) 99999-99123,michael.morgan@emailexemplo.com,02/02/2023,n,GalaxPay,02/02/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,APTO,michael.morgan@meuprovedor.com.br,Pato Branco,85501000,Condomínio de Pereira,13,Bortot,APTO,-26.225442187042766,-52.68818296099278,04/02/2023,ec:b9:68:41:a7:54,FTTH,FTTH356F37Q7
878,Stephanie Harris,Stephanie,99999077-9,999.999.160-23,PF,10/08/1957,Francisco Beltrão,85601000,Sítio de Camargo,65,Comunidade Assentamento Missões,Casa,-26.072582962301215,-53.05554298924235,(46) 99999-99122,stephanie.harris@emailexemplo.com,25/06/2023,n,GalaxPay,05/07/2023,,,349.90,500,200,11,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Francisco Beltrão,85601000,Sítio de Camargo,65,Comunidade Assentamento Missões,Casa,-26.072582962301215,-53.05554298924235,plano_150mb,Casa,stephanie.harris@meuprovedor.com.br,Francisco Beltrão,85601000,Sítio de Camargo,65,Comunidade Assentamento Missões,Casa,-26.072582962301215,-53.05554298924235,08/07/2023,9e:ab:9d:6e:82:b1,FTTH,FTTH047D63S6
879,Hayley Skinner,Hayley,99999076-7,999.999.159-90,PF,26/05/1989,Dois Vizinhos,85660000,Chácara de Barbosa,11,Esperança,APTO,-25.732895835405493,-53.07184132822731,(46) 99999-99121,hayley.skinner@emailexemplo.com,13/06/2023,n,GalaxPay,13/06/2023,,,300,400,150,16,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_100mb,APTO,hayley.skinner@meuprovedor.com.br,Dois Vizinhos,85660000,Chácara de Barbosa,11,Esperança,APTO,-25.732895835405493,-53.07184132822731,16/06/2023,24:12:41:4c:80:db,RADIO,
880,Samuel Smith,Samuel,99999075-5,999.999.158-09,PF,05/04/1991,Dois Vizinhos,85660000,Quadra da Mata,11,Centro,Casa,-25.74737562317047,-53.080017032546415,(46) 99999-99120,samuel.smith@emailexemplo.com,20/06/2023,n,Boleto Próprio,30/06/2023,,,300,400,150,21,,s,auto,auto,Dois Vizinhos,85660000,Quadra da Mata,11,Centro,Casa,-25.74737562317047,-53.080017032546415,plano_100mb,Casa,samuel.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Quadra da Mata,11,Centro,Casa,-25.74737562317047,-53.080017032546415,03/07/2023,0a:bb:a9:28:63:89,RADIO,
881,Jeffrey Carter,Jeffrey,99999074-3,999.999.157-28,PF,10/03/1979,Francisco Beltrão,85601000,Aeroporto de Caldeira,63,Bairro Marrecas,Casa,-26.0435799379202,-53.03655751471762,(46) 99999-99119,jeffrey.carter@emailexemplo.com,21/04/2023,n,EFÍ,21/04/2023,,,349.90,500,200,23,,s,auto,auto,,,,,,,,,plano_150mb,Casa,jeffrey.carter@meuprovedor.com.br,Francisco Beltrão,85601000,Aeroporto de Caldeira,63,Bairro Marrecas,Casa,-26.0435799379202,-53.03655751471762,25/04/2023,42:ed:68:59:d9:ec,FTTH,FTTH602D20X4
882,Holly Yoder,Holly,99999073-1,999.999.156-47,PF,01/06/1982,Dois Vizinhos,85660000,Chácara Enrico Martins,808,Santa Luzia,APTO,-25.766614282048703,-53.084652374083284,(46) 99999-99118,holly.yoder@emailexemplo.com,09/02/2023,n,Boleto Próprio,11/02/2023,,9,300,400,150,9,Cliente pensa em adicionar TV ou telefone depois.,n,manual,manual,,,,,,,,,plano_100mb,APTO,holly.yoder@meuprovedor.com.br,Dois Vizinhos,85660000,Chácara Enrico Martins,808,Santa Luzia,APTO,-25.766614282048703,-53.084652374083284,18/02/2023,84:87:2f:92:ad:ab,RADIO,
883,Aaron Brown,Aaron,99999071-8,999.999.155-66,PF,06/10/1971,Dois Vizinhos,85660000,Estrada Aylla Sampaio,12,Vitória,Casa,-25.746517572995955,-53.090029781581855,(46) 99999-99117,aaron.brown@emailexemplo.com,21/04/2023,n,Santander,23/04/2023,,,300,400,150,17,,s,auto,auto,Dois Vizinhos,85660000,Estrada Aylla Sampaio,12,Vitória,Casa,-25.746517572995955,-53.090029781581855,plano_100mb,Casa,aaron.brown@meuprovedor.com.br,Dois Vizinhos,85660000,Estrada Aylla Sampaio,12,Vitória,Casa,-25.746517572995955,-53.090029781581855,29/04/2023,a6:6f:9a:b6:97:96,RADIO,
884,Ashley Williams,Ashley,99999070-6,999.999.154-85,PF,18/11/1985,Pato Branco,85501000,Lagoa Farias,53,Bancários,APTO,-26.264033605017644,-52.69999971224279,(46) 99999-99116,ashley.williams@emailexemplo.com,03/02/2023,n,GalaxPay,13/02/2023,,,189.90,700,299.90,16,,s,auto,auto,,,,,,,,,plano_300mb,APTO,ashley.williams@meuprovedor.com.br,Pato Branco,85501000,Lagoa Farias,53,Bancários,APTO,-26.264033605017644,-52.69999971224279,19/02/2023,84:ba:55:a8:df:25,RADIO,
885,Jennifer Jones,Jennifer,99999068-8,999.999.153-02,PF,17/09/1994,Dois Vizinhos,85660000,Sítio de Freitas,80,Centro Sul,APTO,-25.771683042829007,-53.052263514810804,(46) 99999-99115,jennifer.jones@emailexemplo.com,25/05/2023,n,GalaxPay,02/06/2023,,7,300,400,150,24,,n,manual,outro,,,,,,,,,plano_100mb,APTO,jennifer.jones@meuprovedor.com.br,Dois Vizinhos,85660000,Sítio de Freitas,80,Centro Sul,APTO,-25.771683042829007,-53.052263514810804,07/06/2023,c6:17:3a:bc:ed:b5,FTTH,FTTH698W73Z2
886,Hannah Martin,Hannah,99999067-6,999.999.152-13,PF,02/04/2005,Pato Branco,85501000,Esplanada João Gabriel Rezende,8,Menino Deus,APTO,-26.216579677731684,-52.66632380090186,(46) 99999-99114,hannah.martin@emailexemplo.com,14/04/2023,n,Santander,15/04/2023,03/01/2024,,189.90,700,299.90,13,,s,auto,auto,Pato Branco,85501000,Esplanada João Gabriel Rezende,8,Menino Deus,APTO,-26.216579677731684,-52.66632380090186,plano_300mb,APTO,hannah.martin@meuprovedor.com.br,Pato Branco,85501000,Esplanada João Gabriel Rezende,8,Menino Deus,APTO,-26.216579677731684,-52.66632380090186,17/04/2023,3a:99:c6:1b:17:e0,FTTH,FTTH296A20Y1
887,Matthew Morales,Matthew,99999066-4,999.999.151-32,PF,01/10/2001,Francisco Beltrão,85601000,Pátio Luísa Garcia,47,Comunidade São Pio X – Km 20,Casa,-26.083551173748308,-53.04646811435303,(46) 99999-99113,matthew.morales@emailexemplo.com,21/04/2023,n,GalaxPay,30/04/2023,,,349.90,500,200,5,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_150mb,Casa,matthew.morales@meuprovedor.com.br,Dois Vizinhos,85660000,Quadra de da Conceição,6,Centro Sul,Casa,-25.737388504966805,-53.07017718359722,07/05/2023,0e:7f:6f:18:9d:c0,FTTH,FTTH198O72Z6
888,Sarah Smith,Sarah,99999065-2,999.999.150-51,PF,27/10/1963,Francisco Beltrão,85601000,Setor de Machado,696,Bairro Pinheirinho,Casa,-26.07819536059291,-53.041798501568046,(46) 99999-99112,sarah.smith@emailexemplo.com,07/05/2023,n,EFÍ,10/05/2023,18/04/2024,,349.90,500,200,24,,n,manual,manual,,,,,,,,,plano_150mb,Casa,sarah.smith@meuprovedor.com.br,Francisco Beltrão,85601000,Setor de Machado,696,Bairro Pinheirinho,Casa,-26.07819536059291,-53.041798501568046,13/05/2023,a0:cc:38:01:24:b7,RADIO,
889,Lisa Brown,Lisa,99999064-0,999.999.149-18,PF,09/09/1993,Dois Vizinhos,85660000,Condomínio de Siqueira,75,Jardim Marcante,APTO,-25.756123866708617,-53.043372975841635,(46) 99999-99111,lisa.brown@emailexemplo.com,13/02/2023,n,GalaxPay,16/02/2023,,,300,400,150,17,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,,,,,,,,,plano_100mb,APTO,lisa.brown@meuprovedor.com.br,Dois Vizinhos,85660000,Loteamento Raquel Novaes,84,São Francisco Xavier,APTO,-25.768259456550304,-53.08206453468191,23/02/2023,28:01:43:8a:44:0e,RADIO,
890,Scott Nelson,Scott,99999063-9,999.999.148-37,PF,31/01/1962,Dois Vizinhos,85660000,Avenida de Pinto,1,Alto da Colina,APTO,-25.76164229100896,-53.04407285098591,(46) 99999-99110,scott.nelson@emailexemplo.com,18/06/2023,n,EFÍ,26/06/2023,,,300,400,150,10,,s,auto,auto,,,,,,,,,plano_100mb,APTO,scott.nelson@meuprovedor.com.br,Dois Vizinhos,85660000,Avenida de Pinto,1,Alto da Colina,APTO,-25.76164229100896,-53.04407285098591,28/06/2023,f0:25:2e:e7:42:74,RADIO,
891,Eric Lawson,Eric,99999062-7,999.999.147-56,PF,06/03/1984,Pato Branco,85501000,Trevo de Guerra,7,Bela Vista,APTO,-26.255828307599632,-52.71193610026338,(46) 99999-99109,eric.lawson@emailexemplo.com,10/02/2023,n,Santander,18/02/2023,,9,189.90,700,299.90,23,"Cliente precisa de velocidade constante, sem quedas.",n,manual,outro,Pato Branco,85501000,Trevo de Guerra,7,Bela Vista,APTO,-26.255828307599632,-52.71193610026338,plano_300mb,APTO,eric.lawson@meuprovedor.com.br,Francisco Beltrão,85660000,Setor Caldeira,192,Das Torres,APTO,-26.082394263138635,-53.07462659726684,25/02/2023,0e:d5:de:2a:2e:2b,RADIO,
892,Sharon Horn,Sharon,99999061-5,999.999.146-75,PF,04/10/1992,Pato Branco,85501000,Lagoa Joaquim Azevedo,79,Pinheirinho,Casa,-26.26878392091762,-52.69992935521531,(46) 99999-99108,sharon.horn@emailexemplo.com,07/06/2023,n,EFÍ,12/06/2023,,,189.90,700,299.90,23,,s,auto,auto,Pato Branco,85501000,Lagoa Joaquim Azevedo,79,Pinheirinho,Casa,-26.26878392091762,-52.69992935521531,plano_300mb,Casa,sharon.horn@meuprovedor.com.br,Pato Branco,85501000,Lagoa Joaquim Azevedo,79,Pinheirinho,Casa,-26.26878392091762,-52.69992935521531,15/06/2023,6a:a7:24:92:30:2f,FTTH,FTTH397G10W9
893,Justin Hamilton,Justin,99999060-3,999.999.145-94,PF,08/07/2002,Francisco Beltrão,85601000,Vale Viana,20,Bairro Sadia,APTO,-26.061781035294086,-53.05357207127974,(46) 99999-99107,justin.hamilton@emailexemplo.com,10/05/2023,n,Boleto Próprio,20/05/2023,,,349.90,500,200,21,,s,auto,auto,,,,,,,,,plano_150mb,APTO,justin.hamilton@meuprovedor.com.br,Francisco Beltrão,85601000,Vale Viana,20,Bairro Sadia,APTO,-26.061781035294086,-53.05357207127974,23/05/2023,30:d2:ec:c9:09:9e,FTTH,FTTH208L69Z1
894,Danielle Brady,Danielle,99999059-7,999.999.144-03,PF,19/03/1961,Francisco Beltrão,85601000,Esplanada Albuquerque,6,Bairro Jardim Virgínia,Casa,-26.053712512083546,-53.07312128192786,(46) 99999-99106,danielle.brady@emailexemplo.com,21/03/2023,n,GalaxPay,28/03/2023,,,349.90,500,200,20,Cliente exige segurança online forte.,s,auto,auto,Francisco Beltrão,85601000,Esplanada Albuquerque,6,Bairro Jardim Virgínia,Casa,-26.053712512083546,-53.07312128192786,plano_150mb,Casa,danielle.brady@meuprovedor.com.br,Francisco Beltrão,85660000,Avenida Fogaça,63,São Francisco Xavier,Casa,-26.030383619604528,-53.06080340099961,30/03/2023,3a:e6:50:40:f8:74,FTTH,FTTH910T84U4
895,Edgar Hughes,Edgar,99999058-5,999.999.143-22,PF,20/04/1966,Francisco Beltrão,85601000,Condomínio Albuquerque,363,Comunidade São Pio X – Km 20,Casa,-26.088342960335254,-53.07626511578354,(46) 99999-99105,edgar.hughes@emailexemplo.com,16/02/2023,n,Boleto Próprio,19/02/2023,,17,349.90,500,200,16,,n,manual,outro,,,,,,,,,plano_150mb,Casa,edgar.hughes@meuprovedor.com.br,Francisco Beltrão,85601000,Condomínio Albuquerque,363,Comunidade São Pio X – Km 20,Casa,-26.088342960335254,-53.07626511578354,25/02/2023,6c:52:45:2e:7b:bd,RADIO,
896,Curtis Ingram,Curtis,99999057-3,999.999.142-41,PF,11/05/1988,Dois Vizinhos,85660000,Recanto de Pimenta,95,São Francisco Xavier,APTO,-25.75903915462416,-53.06298992241709,(46) 99999-99104,curtis.ingram@emailexemplo.com,20/02/2023,n,Boleto Próprio,28/02/2023,,,300,400,150,7,,s,auto,auto,Dois Vizinhos,85660000,Recanto de Pimenta,95,São Francisco Xavier,APTO,-25.75903915462416,-53.06298992241709,plano_100mb,APTO,curtis.ingram@meuprovedor.com.br,Dois Vizinhos,85660000,Recanto de Pimenta,95,São Francisco Xavier,APTO,-25.75903915462416,-53.06298992241709,03/03/2023,e4:52:78:45:f5:1c,FTTH,FTTH491T62O5
897,Christine Faulkner,Christine,99999056-1,999.999.141-60,PF,06/09/1961,Francisco Beltrão,85601000,Loteamento de Fogaça,97,Bairro Água Branca,APTO,-26.045983998350444,-53.03339431668856,(46) 99999-99103,christine.faulkner@emailexemplo.com,18/01/2023,n,GalaxPay,26/01/2023,,,349.90,500,200,11,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,Francisco Beltrão,85601000,Loteamento de Fogaça,97,Bairro Água Branca,APTO,-26.045983998350444,-53.03339431668856,plano_150mb,APTO,christine.faulkner@meuprovedor.com.br,Francisco Beltrão,85601000,Loteamento de Fogaça,97,Bairro Água Branca,APTO,-26.045983998350444,-53.03339431668856,30/01/2023,1a:59:62:e3:54:fb,FTTH,FTTH186L45H8
898,Gary Cardenas,Gary,99999054-8,999.999.140-80,PF,12/09/1963,Francisco Beltrão,85601000,Favela de Aparecida,550,Comunidade Linha São Paula,APTO,-26.043022677535507,-53.07367397071189,(46) 99999-99102,gary.cardenas@emailexemplo.com,22/01/2023,n,Boleto Próprio,01/02/2023,,,349.90,500,200,8,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_150mb,APTO,gary.cardenas@meuprovedor.com.br,Francisco Beltrão,85601000,Favela de Aparecida,550,Comunidade Linha São Paula,APTO,-26.043022677535507,-53.07367397071189,05/02/2023,f6:17:98:1b:1a:e7,FTTH,FTTH050V19D1
899,Desiree Hernandez,Desiree,99999053-6,999.999.139-46,PF,31/08/2000,Dois Vizinhos,85660000,Feira Barros,56,Jardim da Colina,APTO,-25.73461174685211,-53.08178301169088,(46) 99999-99101,desiree.hernandez@emailexemplo.com,03/05/2023,n,EFÍ,10/05/2023,,,300,400,150,24,,s,auto,auto,Dois Vizinhos,85660000,Feira Barros,56,Jardim da Colina,APTO,-25.73461174685211,-53.08178301169088,plano_100mb,APTO,desiree.hernandez@meuprovedor.com.br,Dois Vizinhos,85660000,Feira Barros,56,Jardim da Colina,APTO,-25.73461174685211,-53.08178301169088,15/05/2023,b0:6a:dd:dc:c1:22,FTTH,FTTH981S60B0
900,Megan Conner,Megan,99999052-4,999.999.138-65,PF,25/06/1955,Pato Branco,85501000,Viaduto de Marques,338,Parque do Som,APTO,-26.241430337479343,-52.6597239788084,(46) 99999-99100,megan.conner@emailexemplo.com,12/05/2023,n,Santander,20/05/2023,,18,189.90,700,299.90,13,,n,manual,manual,,,,,,,,,plano_300mb,APTO,megan.conner@meuprovedor.com.br,Pato Branco,85501000,Viaduto de Marques,338,Parque do Som,APTO,-26.241430337479343,-52.6597239788084,24/05/2023,3e:c4:7a:0d:69:c7,FTTH,FTTH864T66O0
901,Albert Wallace,Albert,99999051-2,999.999.137-84,PF,15/08/1959,Pato Branco,85501000,Estação de Camargo,705,Pagnoncelli,APTO,-26.23512331513118,-52.69296068378311,(46) 99999-99099,albert.wallace@emailexemplo.com,24/01/2023,n,EFÍ,30/01/2023,,,189.90,700,299.90,24,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,Pato Branco,85501000,Estação de Camargo,705,Pagnoncelli,APTO,-26.23512331513118,-52.69296068378311,plano_300mb,APTO,albert.wallace@meuprovedor.com.br,Pato Branco,85501000,Estação de Camargo,705,Pagnoncelli,APTO,-26.23512331513118,-52.69296068378311,05/02/2023,a6:42:c0:21:fd:3a,RADIO,
902,Cory Benton,Cory,99999050-0,999.999.136-01,PF,10/09/1984,Dois Vizinhos,85660000,Aeroporto de Silveira,52,Vitória,Casa,-25.741766133795643,-53.04095857549096,(46) 99999-99098,cory.benton@emailexemplo.com,01/01/2023,n,GalaxPay,03/01/2023,,,300,400,150,23,,s,auto,auto,,,,,,,,,plano_100mb,Casa,cory.benton@meuprovedor.com.br,Dois Vizinhos,85660000,Viaduto Stella Silveira,93,São Francisco de Assis,Casa,-25.773938011936746,-53.03461629088793,05/01/2023,64:ca:05:44:21:67,FTTH,FTTH244S75N7
903,David Bradford,David,99999049-4,999.999.135-12,PF,13/02/1992,Francisco Beltrão,85601000,Esplanada Bento Mendonça,688,Comunidade Rio do Mato,APTO,-26.063397908252163,-53.03795351630068,(46) 99999-99097,david.bradford@emailexemplo.com,17/05/2023,n,GalaxPay,22/05/2023,14/04/2024,,349.90,500,200,5,,s,auto,auto,,,,,,,,,plano_150mb,APTO,david.bradford@meuprovedor.com.br,Francisco Beltrão,85601000,Esplanada Bento Mendonça,688,Comunidade Rio do Mato,APTO,-26.063397908252163,-53.03795351630068,26/05/2023,52:b1:45:d2:8a:d4,RADIO,
904,Matthew Hernandez,Matthew,99999048-2,999.999.134-31,PF,23/02/1971,Dois Vizinhos,85660000,Estrada Pastor,9,Santa Luzia,Casa,-25.742380382251024,-53.07946103135148,(46) 99999-99096,matthew.hernandez@emailexemplo.com,20/01/2023,n,EFÍ,22/01/2023,,,300,400,150,17,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_100mb,Casa,matthew.hernandez@meuprovedor.com.br,Pato Branco,85660000,Residencial de Moreira,504,Centro Sul,APTO,-26.23351904245815,-52.680515034924476,26/01/2023,7a:8f:67:6c:49:55,FTTH,FTTH186N86I0
905,Steven Kane,Steven,99999047-0,999.999.133-50,PF,30/09/1995,Dois Vizinhos,85660000,Vale de Moraes,17,Centro Sul,APTO,-25.741345875601557,-53.05000099221815,(46) 99999-99095,steven.kane@emailexemplo.com,09/06/2023,n,GalaxPay,10/06/2023,,,300,400,150,15,Cliente quer ajuda 24/7 para resolver problemas de conexão.,s,auto,auto,,,,,,,,,plano_100mb,APTO,steven.kane@meuprovedor.com.br,Dois Vizinhos,85660000,Vale de Moraes,17,Centro Sul,APTO,-25.741345875601557,-53.05000099221815,14/06/2023,9e:bd:48:45:15:e0,FTTH,FTTH093U90P3
906,Carol Rivera,Carol,99999046-9,999.999.132-70,PF,07/09/2004,Francisco Beltrão,85601000,Feira de Brito,77,Bairro Cristo Rei,Casa,-26.086603936353534,-53.042736716780006,(46) 99999-99094,carol.rivera@emailexemplo.com,03/04/2023,n,Santander,10/04/2023,,,349.90,500,200,18,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,,,,,,,,,plano_150mb,Casa,carol.rivera@meuprovedor.com.br,Francisco Beltrão,85601000,Feira de Brito,77,Bairro Cristo Rei,Casa,-26.086603936353534,-53.042736716780006,13/04/2023,00:d9:6a:1d:75:a3,RADIO,
907,Randall Hall,Randall,99999045-7,999.999.131-99,PF,01/02/1983,Pato Branco,85501000,Favela Daniela Moura,47,Aeroporto,Casa,-26.2439509330099,-52.65887608593321,(46) 99999-99093,randall.hall@emailexemplo.com,20/05/2023,n,Boleto Próprio,20/05/2023,,,189.90,700,299.90,11,,s,auto,auto,Pato Branco,85501000,Favela Daniela Moura,47,Aeroporto,Casa,-26.2439509330099,-52.65887608593321,plano_300mb,Casa,randall.hall@meuprovedor.com.br,Pato Branco,85501000,Favela Daniela Moura,47,Aeroporto,Casa,-26.2439509330099,-52.65887608593321,27/05/2023,94:d8:8e:0f:e7:50,FTTH,FTTH444G50U9
908,Melissa Rogers,Melissa,99999044-5,999.999.130-08,PF,19/03/2003,Pato Branco,85501000,Setor Fogaça,87,Menino Deus,APTO,-26.240965423144093,-52.68739771251257,(46) 99999-99092,melissa.rogers@emailexemplo.com,19/03/2023,n,EFÍ,29/03/2023,,,189.90,700,299.90,24,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_300mb,APTO,melissa.rogers@meuprovedor.com.br,Pato Branco,85501000,Setor Fogaça,87,Menino Deus,APTO,-26.240965423144093,-52.68739771251257,01/04/2023,a0:30:db:fe:c9:21,FTTH,FTTH062Q75P3
